category,brand,model,price,image_url,image_file,source_name,source_url,detail_url,ram,storage,processor,display,gpu,battery,camera,os,id,usage,price_text
Smartphone,Nokia,Nokia 6.1 Plus,15990.0,,,PTG Nokia,https://www.pinoytechnoguide.com/pricelists/nokia,https://www.pinoytechnoguide.com/smartphones/nokia-6-1-plus,,,,,,,,,2143,,
Smartphone,Nokia,Nokia 6.1,15990.0,,,PTG Nokia,https://www.pinoytechnoguide.com/pricelists/nokia,https://www.pinoytechnoguide.com/smartphones/nokia-6-2018,,,,,,,,,2144,,
Smartphone,Nokia,Nokia 7 Plus,15990.0,,,PTG Nokia,https://www.pinoytechnoguide.com/pricelists/nokia,https://www.pinoytechnoguide.com/smartphones/nokia-7-plus,,,,,,,,,2145,,
Smartphone,Nokia,Nokia 8.1,16990.0,,,PTG Nokia,https://www.pinoytechnoguide.com/pricelists/nokia,https://www.pinoytechnoguide.com/smartphones/nokia-8-1,,,,,,,,,2146,,
Smartphone,Nokia,Nokia 8,21990.0,,,PTG Nokia,https://www.pinoytechnoguide.com/pricelists/nokia,https://www.pinoytechnoguide.com/smartphones/nokia-8,,,,,,,,,2147,,
Smartphone,Nothing,"Nothing CMF Phone 2 Pro MediaTek Dimensity 7300 Pro 8GB RAM 128GB, 256GB storage 16,490 and May 2025",18490.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB RAM,256GB storage,"MediaTek Dimensity 7300 Pro 8GB RAM 128GB, 256GB storage 16,490 and May 2025 Nothing CMF Phone 2 Pro MediaTek Dimensity 7300 Pro 8GB RAM 128GB, 256GB storage 16,490 and PHP 18,490 May 2025",,,,,,2148,,
Smartphone,Nothing,"Nothing Phone (3a) Qualcomm Snapdragon 7s Gen 3 8GB, 12GB RAM 128GB, 256GB storage (8GB + 128GB) (12GB + 256GB) March 2025",19999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB,256GB storage,"Snapdragon 7s Gen 3 8GB, 12GB RAM 128GB, 256GB storage (8GB + 128GB) (12GB + 256GB) March 2025 Nothing Phone (3a) Qualcomm Snapdragon 7s Gen 3 8GB, 12GB RAM 128GB, 256GB storage Php 19,999 (8GB + 128GB) Php 22,490 (12GB + 256GB) March 2025",,,,,,2149,,
Smartphone,Nothing,"Nothing Phone (3) Qualcomm Snapdragon 8s Gen 4 12GB, 16GB RAM 256GB, 512GB storage (12GB + 256GB) (16GB + 512GB) July 2025",44999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,12GB,512GB storage,"Snapdragon 8s Gen 4 12GB, 16GB RAM 256GB, 512GB storage (12GB + 256GB) (16GB + 512GB) July 2025 Nothing Phone (3) Qualcomm Snapdragon 8s Gen 4 12GB, 16GB RAM 256GB, 512GB storage Php 44,999 (12GB + 256GB) Php 50,999 (16GB + 512GB) July 2025",,,,,,2150,,
Smartphone,OPPO,OPPO A5i,4399.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5i,,,,,,,,,2151,,
Smartphone,OPPO,OPPO A3s,4490.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a3s,,,,,,,,,2152,,
Smartphone,OPPO,OPPO A6t,4999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6t,,,,,,,,,2153,,
Smartphone,OPPO,OPPO A5x,5499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5x,,,,,,,,,2154,,
Smartphone,OPPO,OPPO A3x,5499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a3x,,,,,,,,,2155,,
Smartphone,OPPO,OPPO A12,5499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a12,,,,,,,,,2156,,
Smartphone,OPPO,OPPO A5i,5699.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2157,,
Smartphone,OPPO,OPPO A71k,5988.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a71k,,,,,,,,,2158,,
Smartphone,OPPO,OPPO A12e,5990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a12e,,,,,,,,,2159,,
Smartphone,OPPO,OPPO A5s,5990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5s,,,,,,,,,2160,,
Smartphone,OPPO,OPPO A3s (3GB),5990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a3s-3gb,3GB,,,,,,,,2161,,
Smartphone,OPPO,OPPO A18,5999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a18,,,,,,,,,2162,,
Smartphone,OPPO,OPPO A17k,5999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a17k,,,,,,,,,2163,,
Smartphone,OPPO,OPPO A15,5999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a15,,,,,,,,,2164,,
Smartphone,OPPO,OPPO A6t,5999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2165,,
Smartphone,OPPO,OPPO A12,6490.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2166,,
Smartphone,OPPO,OPPO A6x,6499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6x,,,,,,,,,2167,,
Smartphone,OPPO,OPPO A16k,6999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a16k,,,,,,,,,2168,,
Smartphone,OPPO,OPPO A16,6999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a16,,,,,,,,,2169,,
Smartphone,OPPO,OPPO A3x,6999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2170,,
Smartphone,OPPO,OPPO A15,6999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2171,,
Smartphone,OPPO,OPPO A53,7490.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a53,,,,,,,,,2172,,
Smartphone,OPPO,OPPO A38,7999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a38,,,,,,,,,2173,,
Smartphone,OPPO,OPPO A17,7999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a17,,,,,,,,,2174,,
Smartphone,OPPO,OPPO A15s,7999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a15s,,,,,,,,,2175,,
Smartphone,OPPO,OPPO A6x,7999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2176,,
Smartphone,OPPO,OPPO A5x,7999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2177,,
Smartphone,OPPO,OPPO A16,7999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2178,,
Smartphone,OPPO,OPPO A5X,7999.0,https://www.kimstore.com/cdn/shop/files/OPPOA5X_4GB128GB_MIDNIGHTBLUE1MA7_fae0fb9a-e51e-43bb-9e88-b9063cfba117.png?v=1757585934&width=1080,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_OPPO_A5X_8dff5e0760.png,Kimstore Smartphones,https://www.kimstore.com/collections/smartphones,https://www.kimstore.com/products/oppo-a5x,,,,,,,,,2179,,
Smartphone,OPPO,OPPO A31,8990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a31,,,,,,,,,2180,,
Smartphone,OPPO,OPPO A5 2020,8990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5-2020,,,,,,,,,2181,,
Smartphone,OPPO,OPPO A5,8999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5,,,,,,,,,2182,,
Smartphone,OPPO,OPPO A5i Pro,8999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5i-pro,,,,,,,,,2183,,
Smartphone,OPPO,OPPO A3,8999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a3,,,,,,,,,2184,,
Smartphone,OPPO,OPPO A57 2022,8999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a57-2022,,,,,,,,,2185,,
Smartphone,OPPO,OPPO A5X,8999.0,,,Kimstore Smartphones,https://www.kimstore.com/collections/smartphones,https://www.kimstore.com/collections/smartphones,,,,,,,,,2186,,
Smartphone,OPPO,OPPO A5i Pro Qualcomm Snapdragon 6s Gen 1 8GB RAM 128GB storage June 2025,8999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB RAM,128GB storage,"Snapdragon 6s Gen 1 8GB RAM 128GB storage June 2025 OPPO A5i Pro Qualcomm Snapdragon 6s Gen 1 8GB RAM 128GB storage Php 8,999 June 2025",,,,,,2187,,
Smartphone,OPPO,OPPO A6t Pro,9499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6t-pro,,,,,,,,,2188,,
Smartphone,OPPO,OPPO A54,9499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a54,,,,,,,,,2189,,
Smartphone,OPPO,OPPO F11,9590.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-f11,,,,,,,,,2190,,
Smartphone,OPPO,OPPO A7,9990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a7,,,,,,,,,2191,,
Smartphone,OPPO,OPPO A6x 5G,9999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6x-5g,,,,,,,,,2192,,
Smartphone,OPPO,OPPO A5 5G,9999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5-5g,,,,,,,,,2193,,
Smartphone,OPPO,OPPO A60,9999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a60,,,,,,,,,2194,,
Smartphone,OPPO,OPPO A58,9999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a58,,,,,,,,,2195,,
Smartphone,OPPO,OPPO A55,9999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/opppo-a55,,,,,,,,,2196,,
Smartphone,OPPO,OPPO A54,9999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2197,,
Smartphone,OPPO,OPPO A6c,10499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6c,,,,,,,,,2198,,
Smartphone,OPPO,OPPO A7,10990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2199,,
Smartphone,OPPO,OPPO A5 Pro,10999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5-pro,,,,,,,,,2200,,
Smartphone,OPPO,OPPO A57 2022,10999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2201,,
Smartphone,OPPO,OPPO A5,10999.0,,,Kimstore Smartphones,https://www.kimstore.com/collections/smartphones,https://www.kimstore.com/collections/smartphones,,,,,,,,,2202,,
Smartphone,OPPO,OPPO A5 Pro MediaTek Dimensity 6300 8GB RAM 256GB storage March 2025,10999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB RAM,256GB storage,"MediaTek Dimensity 6300 8GB RAM 256GB storage March 2025 OPPO A5 Pro MediaTek Dimensity 6300 8GB RAM 256GB storage Php 10,999 March 2025",,,,,,2203,,
Smartphone,OPPO,OPPO A52,11990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a52,,,,,,,,,2204,,
Smartphone,OPPO,OPPO A76,11999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a76,,,,,,,,,2205,,
Smartphone,OPPO,OPPO A60,11999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2206,,
Smartphone,OPPO,OPPO A92,12499.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a92,,,,,,,,,2207,,
Smartphone,OPPO,OPPO Reno3,13990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno3,,,,,,,,,2208,,
Smartphone,OPPO,OPPO A9 2020,13990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a9-2020,,,,,,,,,2209,,
Smartphone,OPPO,OPPO F7 Youth,13990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-f7-youth,,,,,,,,,2210,,
Smartphone,OPPO,OPPO A6 Pro 5G,13999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6-pro-5g,,,,,,,,,2211,,
Smartphone,OPPO,OPPO A77s,13999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a77s,,,,,,,,,2212,,
Smartphone,OPPO,OPPO A94,13999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a94,,,,,,,,,2213,,
Smartphone,OPPO,OPPO A5 Pro,13999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2214,,
Smartphone,OPPO,Oppo A5 pro 4G,13999.0,https://savenearn.com.ph/cdn/shop/files/CopyofWEBSITEIMAGES-2025-09-20T141428.206.png?v=1758349072&width=540,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_Oppo_A5_pro_4G_cf18d6c0e2.png,Save N Earn Smartphones,https://savenearn.com.ph/collections/smartphone?page=5,https://savenearn.com.ph/products/oppo-a5-pro-5g,,,,,,,,,2215,,
Smartphone,OPPO,OPPO A78 5G,14999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a78-5g,,,,,,,,,2216,,
Smartphone,OPPO,OPPO F11 Pro,15990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-f11-pro,,,,,,,,,2217,,
Smartphone,OPPO,OPPO F9,15990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-f9,,,,,,,,,2218,,
Smartphone,OPPO,OPPO A6 Pro,15999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6-pro,,,,,,,,,2219,,
Smartphone,OPPO,OPPO A5 Pro 5G,15999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a5-pro-5g,,,,,,,,,2220,,
Smartphone,OPPO,OPPO A96,15999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a96,,,,,,,,,2221,,
Smartphone,OPPO,OPPO A95,15999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a95,,,,,,,,,2222,,
Smartphone,OPPO,OPPO A74 5G,15999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a74-5g,,,,,,,,,2223,,
Smartphone,OPPO,OPPO Reno4,15999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno4,,,,,,,,,2224,,
Smartphone,OPPO,Oppo A5 pro 5G,15999.0,https://savenearn.com.ph/cdn/shop/files/CopyofWEBSITEIMAGES-2025-09-19T133242.720.png?v=1758260003&width=540,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_Oppo_A5_pro_5G_35c4eed791.png,Save N Earn Smartphones,https://savenearn.com.ph/collections/smartphone?page=5,https://savenearn.com.ph/products/oppo-a5-pro-5g-1,,,,,,,,,2225,,
Smartphone,OPPO,OPPO Reno2 F,17990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno2-f,,,,,,,,,2226,,
Smartphone,OPPO,OPPO A6,17999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6,,,,,,,,,2227,,
Smartphone,OPPO,OPPO Reno5 4G,18990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno5-4g,,,,,,,,,2228,,
Smartphone,OPPO,OPPO Reno12 F 5G,18999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno12-f-5g,,,,,,,,,2229,,
Smartphone,OPPO,OPPO Reno11 F 5G,18999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno11-f-5g,,,,,,,,,2230,,
Smartphone,OPPO,OPPO A98 5G,18999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a98-5g,,,,,,,,,2231,,
Smartphone,OPPO,OPPO Reno8 T,18999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno8-t,,,,,,,,,2232,,
Smartphone,OPPO,OPPO A6 Pro 5G,18999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2233,,
Smartphone,OPPO,OPPO F11 Pro Avengers Edition,19990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-f11-pro-avengers-edition,,,,,,,,,2234,,
Smartphone,OPPO,OPPO Reno8 Z 5G,19999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno8-z-5g,,,,,,,,,2235,,
Smartphone,OPPO,OPPO Reno7 Z 5G,19999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno7-z-5g,,,,,,,,,2236,,
Smartphone,OPPO,OPPO Reno4 Z 5G,20990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno4-z-5g,,,,,,,,,2237,,
Smartphone,OPPO,OPPO A6,20999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2238,,
Smartphone,OPPO,Oppo Reno 13 F 5G,20999.0,https://savenearn.com.ph/cdn/shop/files/CopyofWEBSITEIMAGES-2025-09-23T093939.894.png?v=1758591755&width=540,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_Oppo_Reno_13_F_5G_2fc046fce4.png,Save N Earn Smartphones,https://savenearn.com.ph/collections/smartphone?page=5,https://savenearn.com.ph/products/oppo-reno-13-series,,,,,,,,,2239,,
Smartphone,OPPO,OPPO Reno14 F 5G,21999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno14-f-5g,,,,,,,,,2240,,
Smartphone,OPPO,OPPO Reno 14F 5G,21999.0,https://www.kimstore.com/cdn/shop/files/oppo_reno_14_f_5g_8gb_256gb_opal_blue.png?v=1764729732&width=1080,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_OPPO_Reno_14F_5G_b52dd93a5f.png,Kimstore Smartphones,https://www.kimstore.com/collections/smartphones?page=2,https://www.kimstore.com/products/oppo-reno-14f-5g,,,,,,,,,2241,,
Smartphone,OPPO,OPPO A6s 5G,22999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-a6s-5g,,,,,,,,,2242,,
Smartphone,OPPO,OPPO Reno13 F 5G,22999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno13-f-5g,,,,,,,,,2243,,
Smartphone,OPPO,OPPO A6S 5G,22999.0,https://savenearn.com.ph/cdn/shop/files/ALLBRANDPHONEWEBSITEpart2_1.jpg?v=1781232716&width=540,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_OPPO_A6S_5G_60cd28c008.jpg,Save N Earn Smartphones,https://savenearn.com.ph/collections/smartphone?page=6,https://savenearn.com.ph/products/oppo-a6s,,,,,,,,,2244,,
Smartphone,OPPO,"OPPO Reno13 F Qualcomm Snapdragon 6 Gen 1 8GB, 12GB 256GB, 512GB (12GB + 256GB) (12GB + 512GB) February 2025",22999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB,256GB,"Snapdragon 6 Gen 1 8GB, 12GB 256GB, 512GB (12GB + 256GB) (12GB + 512GB) February 2025 OPPO Reno13 F Qualcomm Snapdragon 6 Gen 1 8GB, 12GB 256GB, 512GB Php 22,999 (12GB + 256GB) Php 25,999 (12GB + 512GB) February 2025",,,,,,2245,,
Smartphone,OPPO,OPPO Reno5 5G,23990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno5-5g,,,,,,,,,2246,,
Smartphone,OPPO,OPPO Reno15 F 5G,23999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno15-f-5g,,,,,,,,,2247,,
Smartphone,OPPO,OPPO Reno10 5G,23999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno-10-5g,,,,,,,,,2248,,
Smartphone,OPPO,OPPO Reno8 T 5G,23999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno8-t-5g,,,,,,,,,2249,,
Smartphone,OPPO,OPPO Reno7 5G,23999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno7-5g,,,,,,,,,2250,,
Smartphone,OPPO,OPPO Reno12 5G,24999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno12-5g,,,,,,,,,2251,,
Smartphone,OPPO,OPPO Reno11 5G,24999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno11-5g,,,,,,,,,2252,,
Smartphone,OPPO,OPPO Reno 14F 5G,24999.0,,,Kimstore Smartphones,https://www.kimstore.com/collections/smartphones?page=2,https://www.kimstore.com/collections/smartphones?page=2,,,,,,,,,2253,,
Smartphone,OPPO,OPPO Reno 2,25990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno-2,,,,,,,,,2254,,
Smartphone,OPPO,OPPO A6s 5G,25999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2255,,
Smartphone,OPPO,OPPO Reno13 F 5G,25999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2256,,
Smartphone,OPPO,OPPO Reno8 5G,25999.0,https://savenearn.com.ph/cdn/shop/files/OPPOReno85G.png?v=1767336860&width=540,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_OPPO_Reno8_5G_4bc814ac8b.png,Save N Earn Smartphones,https://savenearn.com.ph/collections/smartphone?page=3,https://savenearn.com.ph/products/reno8-5g-8gb-ram-256gb-rom,,,,,,,,,2257,,
